cost,minutes
5241.1100000000015,2143737.4500000025
5175.1900000000005,2134705.970000003
5156.720000000001,2128539.8900000043
5233.120000000001,2143493.7900000033
5198.190000000001,2139884.630000002
5252.080000000001,2145384.660000002
5263.080000000001,2145390.470000002
5183.200000000001,2139878.820000002
5234.1100000000015,2143731.6400000025
5243.110000000001,2143922.0000000023
5080.3,2205942.840000003
5077.31,2202303.540000002
4995.820000000001,2187072.9600000037
5087.32,2206924.3300000033
4972.34,2136313.9900000026
5032.31,2192932.33
5029.800000000001,2192905.27
4981.87,2174873.2200000035
5147.280000000001,2212586.6900000055
5043.22,2201175.860000004
5222.22,2218325.570000006
5184.75,2216580.8300000066
5223.2300000000005,2218437.220000006
5125.29,2210816.680000005
5215.7300000000005,2218143.1000000057
5176.77,2215251.6400000057
5140.310000000001,2212219.0200000056
5210.750000000001,2217775.430000006
5072.780000000001,2201842.9300000016
5084.780000000001,2206033.6300000027
5151.8,2215122.510000006
5110.3,2208831.000000004
5118.81,2210362.6300000045
5130.79,2211366.820000005
5466.610000000001,2167099.5299999965
5200.25,2130644.319999999
5478.580000000001,2168793.959999995
5439.64,2166201.249999996
5359.710000000001,2161653.4099999964
5287.750000000001,2151734.0999999973
5401.68,2165528.7199999955
5245.27,2145526.4299999964
5223.750000000001,2144499.479999995
5311.780000000001,2156486.149999995
5309.200000000001,2155498.0699999942
5259.790000000001,2148603.889999997
5295.770000000001,2154066.0299999956
5346.700000000001,2159321.479999996
5260.770000000001,2149908.8699999964
5204.72,2139965.0999999978
5277.280000000002,2150362.2499999967
5375.690000000001,2162551.6899999967
5290.740000000002,2152632.3799999966
5328.730000000001,2157638.389999995
5281.790000000001,2151226.8499999964
5320.340000000001,2168424.23
5275.420000000001,2160937.1700000023
5300.380000000001,2165960.7599999993
5278.89,2163435.590000001
5272.93,2157714.010000002
5309.370000000001,2168363.1400000006
5284.890000000001,2165899.669999999
5195.68,2168923.099999999
5221.740000000001,2172645.479999998
5580.79,2090729.059999998
5567.8,2086577.3999999978
5523.780000000001,2080907.5699999975
5554.8099999999995,2085248.799999998
5588.8,2092950.0599999968
5542.760000000001,2082236.1699999974
5573.750000000001,2088608.8299999963
5638.679999999999,2030886.339999998
4971.68,2164508.939999995
4875.22,2144120.8899999987
4801.760000000001,2128997.580000001
4875.280000000001,2147530.370000001
4768.31,2121857.0499999993
4958.7,2161114.019999994
4817.760000000001,2129485.0800000015
4920.720000000001,2153537.7599999974
4968.200000000001,2162899.3699999945
4902.2300000000005,2152885.899999999
4923.71,2156697.959999997
5032.14,2166259.999999995
4930.72,2157181.4199999967
4896.2300000000005,2151752.4099999983
4866.2300000000005,2142999.0500000007
5003.630000000001,2165849.019999995
4834.290000000001,2135341.7100000023
4943.210000000001,2158483.309999997
4800.780000000001,2125786.6399999997
4956.6900000000005,2160630.559999995
4836.27,2138334.410000001
4954.200000000002,2158966.7699999963
4769.8,2125067.9899999998
4970.680000000001,2164025.479999995
4839.27,2138552.650000001
4824.7300000000005,2132809.6399999997
4896.1900000000005,2147720.2399999998
4800.260000000001,2125450.84
4858.2300000000005,2142780.8100000005
4969.6900000000005,2163874.5999999945
5624.31,2054139.2999999945
5572.36,2043455.189999994
5479.6900000000005,2105333.980000004
5409.750000000001,2098766.0600000066
5387.76,2093358.970000006
5408.75,2098025.4600000065
5505.18,2107098.8300000015
5428.7300000000005,2102044.3700000043
5497.160000000001,2105786.900000002
5425.740000000002,2100743.7400000053
5459.700000000001,2104022.0500000045
5455.72,2102055.670000004
5458.710000000001,2103356.300000003
5161.21,2159984.4800000023
5145.200000000001,2158427.630000002
5042.280000000001,2126981.1000000024
5219.1,2171781.3800000027
5053.240000000001,2131511.520000003
5044.250000000001,2130973.020000003
5079.250000000001,2140779.090000004
5069.2300000000005,2132072.600000004
5074.26,2138148.940000003
5127.210000000001,2150235.440000001
5090.270000000001,2141093.570000004
5098.240000000001,2149868.800000002
5064.260000000001,2131826.000000003
5150.220000000001,2159456.9000000027
5176.190000000001,2164969.6900000013
5178.190000000001,2165245.660000001
5131.22,2157889.960000003
5200.120000000001,2169788.790000004
5162.220000000001,2163464.1600000025
5209.120000000001,2170331.350000004
5208.120000000002,2170327.2900000033
5188.160000000001,2167953.8800000013
5174.200000000001,2164783.360000002
5112.240000000001,2150134.2300000014
5076.240000000001,2139147.310000004
5171.68,2164518.030000004
5245.09,2173165.930000003
5648.030000000001,2039134.8299999922
5683.6,2048860.8800000031
5729.160000000001,2033225.830000002
5630.740000000001,2021391.4600000042
5642.730000000001,2025356.5300000035
5687.700000000001,2030402.3100000012
5638.77,2023680.3200000038
5653.210000000001,2028423.6700000023
5705.680000000002,2032280.0800000022
5691.68,2031247.190000003
5673.210000000001,2029456.5600000015
5671.700000000001,2028711.2200000028
5567.760000000001,2183728.7499999986
5522.8099999999995,2180512.1499999957
5391.370000000002,2159794.4199999995
5416.3600000000015,2163970.4300000016
5369.400000000001,2151305.9099999974
5284.970000000001,2123267.830000003
5475.350000000001,2172527.0900000036
5422.900000000001,2164468.750000001
5448.31,2168829.199999998
5544.300000000001,2180817.2199999965
5353.430000000001,2146887.029999998
5369.420000000001,2158964.619999999
5331.960000000001,2139356.399999999
5433.3200000000015,2167443.7800000017
5483.840000000001,2174333.329999998
5483.860000000001,2177613.1099999975
5427.3099999999995,2166523.510000002
5474.770000000001,2172410.410000003
5290.9400000000005,2124667.5600000033
5335.470000000001,2146299.0699999994
5443.310000000001,2168578.6100000013
5321.440000000001,2139116.340000001
5252.010000000001,2118712.870000002
5315.450000000002,2136960.3400000026
5554.790000000001,2182973.219999999
5308.480000000001,2135484.3100000015
5333.460000000001,2144809.819999998
5450.3200000000015,2169498.880000001
5290.990000000001,2127649.490000003
5273.980000000001,2123191.5300000026
5408.37,2163097.7800000003
5403.360000000001,2162177.509999999
5297.9800000000005,2135049.650000003
5461.290000000001,2170866.7500000005
5356.390000000001,2148225.2299999986
5356.4400000000005,2150078.719999999
5289.470000000001,2124238.5300000007
5450.280000000002,2169435.0400000033
5358.400000000001,2150728.2799999975
5308.950000000001,2136525.6800000044
5399.3600000000015,2161866.440000001
4716.9800000000005,2224527.680000007
4712.4800000000005,2224489.7600000068
4776.41,2241423.100000005
4861.320000000001,2252653.2400000086
4727.97,2230042.4200000046
4751.450000000001,2236235.7300000032
4707.0,2214247.650000009
4724.480000000001,2225606.040000006
4720.4800000000005,2225466.160000006
4828.35,2250388.430000008
4746.9800000000005,2234798.230000006
4826.34,2249126.640000006
4755.410000000002,2237845.400000005
4750.42,2235985.6400000043
4850.35,2252081.800000008
4710.990000000002,2221539.1900000065
4737.970000000001,2234620.4300000058
4807.380000000001,2247888.560000006
4803.380000000001,2247266.880000006
4735.440000000001,2234542.3600000027
4915.8,2255404.8400000106
4885.320000000001,2254990.39000001
4863.31,2253119.2200000095
4781.39,2245324.6600000076
4718.0,2224667.5600000075
4843.35,2251747.050000009
4771.890000000001,2239360.9700000044
4903.27,2255035.81000001
4869.340000000001,2254524.41000001
4757.92,2238980.4900000063
4730.4800000000005,2230182.3000000045
4801.390000000001,2245776.960000006
4684.030000000001,2186932.950000003
4776.890000000001,2241484.0300000063
4822.360000000001,2248350.870000006
5576.0700000000015,2103734.460000005
5504.550000000001,2082246.1100000057
5532.580000000002,2089524.150000004
5482.57,2077146.220000006
5633.040000000001,2107808.8900000043
5643.030000000002,2110500.2300000037
5522.59,2085919.9100000039
5520.520000000001,2082360.2500000042
5784.480000000001,2115126.500000005
5498.540000000001,2077260.3600000045
5668.550000000001,2111806.6900000046
5532.590000000001,2090239.4800000042
5534.5700000000015,2091750.980000004
5553.080000000001,2100146.0700000054
5500.5599999999995,2077912.3300000052
5565.120000000002,2101701.2900000056
5581.06,2105245.960000005
5543.58,2094562.7100000044
5611.060000000001,2106901.900000005
5603.070000000001,2106801.1800000053
5706.000000000001,2112729.9700000044
5676.05,2112605.7800000054
5543.580000000002,2095339.3700000038
5539.590000000001,2092846.2600000037
5616.040000000001,2107430.1500000046
5663.030000000002,2111678.0600000042
5735.990000000002,2113907.800000005
5603.030000000001,2105460.8200000036
5489.680000000001,2105991.4500000067
5541.100000000001,2119513.7900000038
5499.1100000000015,2109156.860000005
5502.120000000002,2113660.2500000047
5553.1100000000015,2120110.8700000043
5491.170000000001,2108665.530000005
5475.170000000001,2102027.070000007
5470.2,2098700.330000007
5530.110000000001,2114899.4100000053
5472.680000000001,2099352.990000008
5481.6500000000015,2105195.140000007
5490.13,2107869.220000006
5463.22,2096026.250000008
5530.120000000002,2116187.0500000054
5553.120000000002,2120899.120000004
5521.120000000002,2114257.330000005
5346.89,2172331.6700000046
5337.890000000001,2171593.3400000045
5353.8600000000015,2176307.7800000035
5347.870000000001,2174885.2800000035
5434.300000000001,2180744.1500000013
5470.340000000001,2183435.8100000015
5393.320000000001,2178959.9600000028
5362.370000000001,2176825.610000003
5387.33,2177537.4600000028
5516.260000000001,2186495.0100000007
5489.320000000001,2186254.3300000005
5445.280000000002,2182878.500000001
5469.830000000001,2183158.6600000015
5439.330000000001,2182637.8200000008
5400.83,2180226.3200000017
5471.340000000001,2185570.1600000006
5467.830000000001,2182917.980000002
5230.420000000001,1902144.470000003
5248.500000000001,1933727.0900000033
5279.46,1961002.570000001
5425.9400000000005,1982264.0500000005
5259.420000000001,1954377.8300000008
5331.950000000001,1973953.4800000016
5273.46,1960063.1700000009
5403.920000000001,1979877.9800000011
5396.97,1978823.09
5318.990000000001,1969541.8600000006
5327.4400000000005,1971024.8900000018
5384.890000000001,1977155.2
5290.95,1966834.9800000002
5288.97,1964533.7300000007
5270.920000000001,1956921.2900000005
4952.42,1838805.0900000047
5099.950000000001,1946066.090000006
5042.51,1932923.7900000052
5144.5,1958756.450000005
5010.9400000000005,1892501.980000005
5015.440000000001,1902593.2000000044
5018.510000000001,1914031.060000004
5025.920000000001,1918103.6100000055
4969.93,1886469.6200000008
4962.940000000001,1863746.000000004
5222.9400000000005,1962845.8900000025
5112.450000000001,1949731.9800000042
5274.93,1977117.6300000036
5083.510000000002,1933120.5900000057
5086.960000000001,1936648.3400000038
4843.590000000001,2005851.1800000044
4972.06,2059590.3700000083
4888.680000000001,2032593.4900000063
4959.01,2056304.9300000083
4884.110000000001,2025145.3000000038
4902.6,2043329.9500000067
4894.090000000001,2042336.7800000068
4997.540000000001,2060437.0900000082
5000.980000000001,2061451.3000000073
4920.150000000001,2047772.5800000066
4922.550000000001,2053432.0000000068
4878.09,2020928.9300000058
5104.87,2063631.9600000095
4852.640000000001,2012023.960000004
4853.51,1970050.790000004
4915.960000000001,1983963.0200000033
4845.530000000001,1923451.1600000022
4920.9800000000005,1999242.6200000022
4992.36,2005340.2500000033
5126.280000000002,2023489.5699999998
4855.52,1980915.3200000022
5018.830000000001,2016576.7700000016
4919.99,1985593.5700000029
4989.420000000001,2004962.9500000027
4952.340000000001,2001690.7500000005
4894.030000000001,1982991.8600000024
5084.320000000001,2018133.1500000001
5004.320000000001,2011807.9700000035
4959.950000000001,2004197.9800000025
4997.9000000000015,2008652.8200000017
5072.360000000001,1959952.1700000053
5077.420000000002,1973992.2700000028
5052.390000000001,1958784.7900000038
5126.900000000001,1996057.4799999993
5079.89,1988256.0100000014
5191.8200000000015,2009780.1900000018
5213.380000000001,2010464.950000001
5125.9000000000015,1995211.38
5136.390000000001,1996151.2600000014
5121.880000000001,1992110.77
5226.27,2015908.670000001
5139.860000000001,1998166.6299999994
5077.430000000001,1987731.7500000002
5082.420000000001,1988282.0399999996
5136.88,1997513.3700000008
5140.880000000001,2008517.9600000016
5223.34,2011232.3200000005
5095.449999999999,1991188.390000001
4683.410000000001,2050557.580000002
4808.8,2069307.9600000025
4809.35,2070796.3800000022
4715.880000000001,2056510.5700000015
4600.450000000001,2025496.1900000013
4647.89,2039359.6200000015
4722.430000000001,2058013.5600000017
4774.92,2066372.1900000018
4840.31,2075963.1500000022
4724.9400000000005,2059469.4300000023
4750.4000000000015,2065412.9000000032
4794.380000000001,2069142.9900000028
4740.910000000001,2063480.2100000028
4746.910000000001,2063899.3900000027
4836.290000000001,2074846.0100000014
4793.85,2068807.570000003
4677.96,2046238.6500000022
4928.22,2079933.0900000026
4629.96,2033743.5100000012
4776.870000000001,2067290.9300000027
4817.35,2072313.020000002
4695.49,2051500.4200000018
4969.21,2082038.3200000008
4886.750000000001,2076403.1600000015
4733.92,2063400.1500000032
4657.410000000001,2044796.180000002
4786.890000000001,2067862.5700000026
4773.940000000001,2065414.350000003
4722.38,2057114.3300000012
4599.43,1984381.650000003
4599.549999999999,1993546.5900000022
4567.570000000001,1980024.4400000018
4632.02,1995113.150000003
4635.02,2005922.9400000023
4691.960000000001,2011801.980000003
4716.430000000001,2013889.820000003
4696.990000000001,2011948.5300000028
4878.43,2032396.160000003
4599.450000000001,1990791.8200000026
4685.500000000001,2006389.0800000057
4735.490000000001,2029073.9900000026
4725.99,2023241.3100000026
4754.6,1974236.8300000026
4835.62,2004022.6900000034
4806.110000000001,1991046.6600000039
4850.050000000001,2013320.9000000036
4749.14,1945895.9700000035
4887.510000000001,2016607.0700000033
4732.620000000001,1936118.5400000005
4797.050000000001,1978257.0400000014
4813.55,2002352.6600000027
5026.430000000001,2033984.9700000032
5008.93,2031168.0900000043
4914.480000000001,2020958.8600000038
5056.43,2034507.6100000057
4891.98,2017456.3400000036
4841.56,2011466.3500000036
5024.950000000001,2032324.3800000031
4896.96,2018920.7100000035
4936.930000000001,2021759.750000001
4877.95,2016507.670000003
4961.000000000001,2030524.5900000017
4942.950000000001,2024018.0100000019
5003.900000000001,2031002.0900000047
4908.970000000001,1955247.2200000018
5105.310000000001,2008501.3800000015
4982.380000000001,1988058.300000002
5094.280000000001,2006881.4100000013
5039.390000000001,2001278.0300000017
5151.280000000001,2017224.500000001
4922.470000000001,1962805.2800000005
5130.790000000002,2016043.4200000013
5001.9000000000015,1988701.6600000032
5087.820000000001,2006172.0500000024
5022.340000000001,1993549.170000003
5186.210000000001,2023425.9200000013
4924.940000000001,1963268.2000000018
4937.93,1969628.9400000009
5111.310000000001,2012045.160000001
5156.770000000001,2021292.6200000013
4960.890000000001,1983612.7700000028
5030.31,1995929.6900000023
5064.31,2004978.5300000005
4949.88,1977164.5500000014
5077.8200000000015,2005452.6500000018
5020.360000000001,1990599.3600000022
5037.32,1996222.3400000017
5083.810000000001,2005760.37
5191.93,1841486.1600000001
5441.850000000002,1908994.3400000017
5308.320000000001,1898685.68
5285.890000000001,1895763.5599999991
5346.89,1903156.7
5274.46,1894142.4399999978
5428.28,1907668.5800000003
5383.860000000001,1906978.1999999995
5301.48,1895938.9600000016
5319.4000000000015,1899355.2100000011
5194.51,1875098.7300000011
5227.970000000001,1890596.88
5356.460000000001,1904597.9000000018
4965.1500000000015,1938005.1199999985
5117.1,1977440.4999999981
5007.06,1953039.5399999993
5012.160000000002,1957561.089999998
5058.06,1964826.789999998
4996.1500000000015,1948904.8599999973
5140.54,1983412.5299999975
5120.570000000001,1978696.7699999977
5214.53,1993113.8999999973
5084.14,1969327.2199999986
5093.520000000001,1971775.3999999985
5004.580000000001,1951892.7099999962
5045.080000000002,1961779.8699999987
5107.070000000001,1976320.239999997
5181.070000000001,1986773.0999999973
5128.870000000001,1962891.1100000017
5140.81,1978841.5200000005
5132.360000000001,1965717.6600000015
5293.78,2008676.540000001
5231.3200000000015,2002775.1100000013
5214.360000000001,2002364.640000002
5158.8600000000015,1993144.9299999997
5133.329999999999,1978205.9300000002
5222.810000000001,2002684.9300000009
5186.830000000002,1994163.1700000013
5255.26,2004462.3100000005
5186.860000000001,1995774.1300000004
5189.77,1997808.7300000011
5267.77,2007011.540000001
5257.26,2005207.4500000004
5269.76,2007229.110000001
5197.340000000001,1998427.8900000015
5263.790000000001,2006950.3500000006
5178.860000000001,1993628.050000001
5236.81,2004124.3900000015
5214.28,2002034.7600000012
5052.4800000000005,1950377.6399999973
5061.05,1965729.7199999976
5101.4000000000015,1971214.3299999977
5119.450000000001,1974077.2599999972
5253.780000000002,1984550.6699999997
5128.89,1974232.379999998
5191.36,1983164.919999999
5149.960000000001,1980558.7200000002
5114.410000000001,1972837.089999998
5147.910000000001,1979287.1499999997
5134.32,1975613.4799999986
5104.93,1971458.9599999965
5081.930000000001,1970490.9499999974
5121.960000000001,1974155.5099999986
5136.9000000000015,1977592.679999997
5145.9000000000015,1978609.8399999973
5212.340000000001,1983711.629999999
5067.969999999999,1969526.339999997
5169.3600000000015,1982233.7699999989
5130.380000000001,1975408.5399999996
5264.76,1989017.449999999
5052.510000000001,1957215.6399999969
4980.500000000002,1951856.0899999999
5006.500000000001,1964715.969999998
5004.020000000001,1963699.0799999973
5019.4800000000005,1968874.6599999983
5243.250000000001,1998597.819999999
5118.85,1993295.0999999999
5045.980000000001,1977410.0999999975
5159.860000000001,1996740.4799999997
5028.990000000002,1974414.4499999997
5109.43,1990899.1099999978
5134.9400000000005,1996589.78
5113.370000000001,1993039.7199999988
5045.990000000002,1980088.4299999976
5011.000000000002,1968451.0099999995
4980.92,1952814.7199999997
5047.9800000000005,1987058.5400000005
5134.880000000001,1994084.1699999985
4992.530000000001,1961770.7699999996
5160.330000000001,1997153.679999999
4953.480000000001,1947376.3900000066
5081.92,1990378.2099999993
5270.760000000001,1903392.9399999995
5178.64,1825600.7300000035
5237.89,1895724.1600000001
5225.620000000002,1856130.6299999992
5225.760000000001,1877288.7899999986
5282.31,1909622.3099999977
5254.84,1896581.3099999991
5340.210000000001,1935925.5999999992
5261.18,1898972.51
5405.760000000001,1942115.2499999986
5291.25,1924999.5899999978
4939.580000000001,1953981.9300000013
4952.1100000000015,1979359.9500000014
4855.650000000001,1927409.2300000049
5024.540000000001,1993547.3500000017
4985.110000000001,1991048.6800000016
4925.110000000001,1953710.7000000011
4949.100000000001,1962413.8600000022
5160.980000000001,2008310.3600000036
4900.630000000001,1935517.430000004
5067.540000000001,1997421.6200000027
4949.610000000001,1965369.730000002
5234.390000000001,2015513.130000003
4907.640000000001,1948366.730000004
4911.64,1951915.4000000057
5172.4400000000005,2010846.720000003
4907.610000000001,1938932.6700000041
5011.09,1992387.3500000036
5095.51,2005890.6600000039
5041.060000000001,1994129.860000002
5186.890000000001,2013802.8100000026
5182.440000000001,2013124.7900000024
5068.470000000001,2002231.550000004
5046.55,1997008.0400000017
4943.13,1958404.960000002
5014.5700000000015,1993218.2500000026
5085.51,2004470.9900000019
5121.000000000001,2007877.320000004
4673.820000000001,1959047.440000001
4883.300000000002,2065369.6600000034
4729.300000000001,2018023.4800000053
4883.83,2066362.6100000036
4793.820000000001,2046486.780000002
4978.790000000002,2071799.400000002
4740.35,2029363.4100000053
4758.32,2030645.4400000027
4837.360000000001,2059100.6100000038
4677.870000000001,1991655.8700000008
4945.270000000001,2071055.7100000025
4765.360000000001,2030821.1400000039
4722.310000000001,2011604.4900000014
4836.290000000001,2058932.770000004
4883.8,2065554.370000003
4770.330000000001,2036889.1500000046
4944.280000000002,2070578.490000001
4888.310000000001,2066993.780000001
4663.71,1950400.550000001
4901.8,2069186.9200000023
4864.330000000001,2059763.9200000043
5018.240000000001,2076257.710000002
4701.85,2011390.0300000021
4865.320000000001,2064377.8500000036
4921.82,2070363.4400000016
4660.700000000001,1921943.950000002
4816.290000000001,2055992.230000004
4786.790000000001,2043516.650000003
4806.8,2051231.740000003
4776.81,2040301.8600000057
5336.79,1969687.7600000007
5073.5199999999995,1936089.4100000022
5166.43,1958980.93
5151.540000000002,1954457.940000001
5119.55,1951591.2100000011
5203.930000000002,1966801.8900000006
5107.0,1943620.4200000006
5281.83,1968670.0400000007
5186.920000000001,1962237.0700000012
5140.960000000001,1954140.7100000004
5300.360000000001,1968983.5800000005
5261.860000000001,1968542.1099999999
5047.05,1921446.990000004
5216.460000000002,1967297.5500000007
5158.460000000001,1955171.82
4997.990000000001,1979460.5800000052
4992.040000000001,1975001.6300000055
5081.49,1999797.5200000056
5055.49,1998637.110000006
5126.95,2000994.7700000072
5022.53,1993049.930000006
4988.52,1945420.620000001
5132.37,2002208.1500000067
4999.96,1987060.8300000064
5040.9800000000005,1994091.3100000056
5012.49,1987941.1300000057
5034.94,1993738.6500000062
5218.33,2004224.960000006
5046.990000000001,1997766.810000006
5042.9800000000005,1995535.650000006
5018.02,1992151.5800000068
5078.960000000001,1999171.3600000069
3931.9200000000005,2091437.7600000026
3987.94,2107041.5600000033
3949.5100000000007,2093023.0400000017
4097.380000000001,2120008.0700000026
3955.4500000000003,2104384.1000000034
4112.340000000001,2126572.9800000004
4075.85,2118732.910000001
4063.8400000000006,2116743.3400000003
3982.880000000001,2106552.1600000043
4145.85,2129401.7700000023
3995.5200000000004,2109738.0800000024
4012.940000000001,2110309.5000000033
4056.34,2115108.770000001
4036.390000000001,2114077.4100000025
4720.1100000000015,2004957.8899999983
4751.0700000000015,2010738.8299999982
4799.52,2019869.97
4705.040000000001,1962279.140000001
4803.040000000001,2020954.0199999965
4778.52,2018935.449999999
4825.460000000001,2023081.909999999
4759.540000000001,2014434.449999999
4830.950000000002,2025957.639999999
5268.9000000000015,1893855.3400000047
5280.400000000001,1904441.9900000042
5371.8200000000015,1942514.9100000057
5468.690000000001,1961615.4700000053
5284.300000000001,1928754.890000004
5353.830000000001,1940151.8400000033
5285.370000000001,1935585.700000004
5389.750000000001,1946562.700000005
5404.2300000000005,1950035.4600000037
5441.26,1961289.120000004
5323.81,1935997.9700000063
5367.720000000001,1941593.8200000036
5435.740000000001,1954268.550000006
5431.780000000001,1951241.1600000032
5439.71,1955134.2000000058
4725.660000000001,2013691.6700000004
4803.650000000001,2088776.0400000005
4807.610000000001,2089717.2599999974
4817.110000000001,2092037.399999997
4769.6500000000015,2081339.5099999965
4790.1,2081553.579999998
